population_size,num_samples,r,seq_len,model,d,t1,t2
1000000.0,2,1e-08,1000000.0,smck_10,1.0,190868.753294882,190868.753294882
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1720689.8230776382,1720689.8230776382
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3498987.7452540617,3498987.7452540617
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1185939.506855224,1185939.506855224
1000000.0,2,1e-08,1000000.0,smck_10,1.0,980453.8584320272,980453.8584320272
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2041904.8571123711,2041904.8571123711
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3879583.714598957,3879583.714598957
1000000.0,2,1e-08,1000000.0,smck_10,1.0,955869.4436386499,955869.4436386499
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1117733.6533020637,1117733.6533020637
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1296056.19222473,1296056.19222473
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3031571.380459581,3031571.380459581
1000000.0,2,1e-08,1000000.0,smck_10,1.0,5098400.003079803,5098400.003079803
1000000.0,2,1e-08,1000000.0,smck_10,1.0,792287.8372590061,792287.8372590061
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2452426.9743757737,2452426.9743757737
1000000.0,2,1e-08,1000000.0,smck_10,1.0,566551.4347721497,566551.4347721497
1000000.0,2,1e-08,1000000.0,smck_10,1.0,431078.6519538543,431078.6519538543
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1273000.2012183242,1273000.2012183242
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1527849.8923123535,1527849.8923123535
1000000.0,2,1e-08,1000000.0,smck_10,1.0,216404.9953838152,216404.9953838152
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3053509.2272343338,3053509.2272343338
1000000.0,2,1e-08,1000000.0,smck_10,1.0,199263.49496481824,199263.49496481824
1000000.0,2,1e-08,1000000.0,smck_10,1.0,816497.4984223054,816497.4984223054
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2675003.949700439,2675003.949700439
1000000.0,2,1e-08,1000000.0,smck_10,1.0,104335.44796618489,104335.44796618489
1000000.0,2,1e-08,1000000.0,smck_10,1.0,106837.46718945855,106837.46718945855
1000000.0,2,1e-08,1000000.0,smck_10,1.0,6507193.47606321,6507193.47606321
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1019156.6279908045,1019156.6279908045
1000000.0,2,1e-08,1000000.0,smck_10,1.0,4182629.5409476403,4182629.5409476403
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1841884.111922369,1841884.111922369
1000000.0,2,1e-08,1000000.0,smck_10,1.0,318983.1780431668,318983.1780431668
1000000.0,2,1e-08,1000000.0,smck_10,1.0,708560.9753049355,708560.9753049355
1000000.0,2,1e-08,1000000.0,smck_10,1.0,104335.44796618489,104335.44796618489
1000000.0,2,1e-08,1000000.0,smck_10,1.0,60861.76815363768,60861.76815363768
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2518116.3694645576,2518116.3694645576
1000000.0,2,1e-08,1000000.0,smck_10,1.0,264191.60715525475,264191.60715525475
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1322420.6975106315,1322420.6975106315
1000000.0,2,1e-08,1000000.0,smck_10,1.0,359783.0649852687,359783.0649852687
1000000.0,2,1e-08,1000000.0,smck_10,1.0,921479.313088407,921479.313088407
1000000.0,2,1e-08,1000000.0,smck_10,1.0,753604.4150043011,753604.4150043011
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2628990.9951659436,2628990.9951659436
1000000.0,2,1e-08,1000000.0,smck_10,1.0,175800.61537383965,175800.61537383965
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1322420.6975106315,1322420.6975106315
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1259548.8841536245,1259548.8841536245
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3131128.1784999664,3131128.1784999664
1000000.0,2,1e-08,1000000.0,smck_10,1.0,8034811.815994895,8034811.815994895
1000000.0,2,1e-08,1000000.0,smck_10,1.0,52220.13598382826,52220.13598382826
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1046326.0795129046,1046326.0795129046
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2923998.1428267895,2923998.1428267895
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1343659.6371633157,1343659.6371633157
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2213834.680610552,2213834.680610552
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1198686.9404048258,1198686.9404048258
1000000.0,2,1e-08,1000000.0,smck_10,1.0,8342080.584698681,8342080.584698681
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2257457.854088939,2257457.854088939
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2389519.580314413,2389519.580314413
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1019040.2095230118,1019040.2095230118
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1762828.3155535173,5153788.6162174605
1000000.0,2,1e-08,1000000.0,smck_10,1.0,268857.5361879239,268857.5361879239
1000000.0,2,1e-08,1000000.0,smck_10,1.0,940939.0205655538,940939.0205655538
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1178287.328367271,1178287.328367271
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2213490.910831212,2213490.910831212
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1358732.8812528513,1358732.8812528513
1000000.0,2,1e-08,1000000.0,smck_10,1.0,6365.518748241585,6365.518748241585
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1188377.826749449,1188377.826749449
1000000.0,2,1e-08,1000000.0,smck_10,1.0,267103.7673761004,267103.7673761004
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1824055.232844552,1824055.232844552
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2163531.4371767477,2163531.4371767477
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1274923.05947742,1274923.05947742
1000000.0,2,1e-08,1000000.0,smck_10,1.0,496968.59646466596,496968.59646466596
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1670760.6732711068,1670760.6732711068
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1181335.1037366842,1181335.1037366842
1000000.0,2,1e-08,1000000.0,smck_10,1.0,4219575.546536825,4219575.546536825
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3408625.874886222,3408625.874886222
1000000.0,2,1e-08,1000000.0,smck_10,1.0,4901751.471619917,3887833.151613734
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1926892.2464531865,1926892.2464531865
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1280498.3171279165,1280498.3171279165
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1560281.5871218478,1560281.5871218478
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3316903.008844576,3316903.008844576
1000000.0,2,1e-08,1000000.0,smck_10,1.0,113383.82600983161,113383.82600983161
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2829718.7805815665,2829718.7805815665
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1294446.8012399313,1294446.8012399313
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3650619.3419509325,3650619.3419509325
1000000.0,2,1e-08,1000000.0,smck_10,1.0,746380.0894102411,746380.0894102411
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3053863.842207347,3053863.842207347
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1159117.0765298062,1159117.0765298062
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3690685.8083749358,3690685.8083749358
1000000.0,2,1e-08,1000000.0,smck_10,1.0,194838.5809363679,194838.5809363679
1000000.0,2,1e-08,1000000.0,smck_10,1.0,4031227.76753485,4031227.76753485
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1995737.263865752,1995737.263865752
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2873653.895945325,2873653.895945325
1000000.0,2,1e-08,1000000.0,smck_10,1.0,828375.2421780665,828375.2421780665
1000000.0,2,1e-08,1000000.0,smck_10,1.0,7144414.075370831,7144414.075370831
1000000.0,2,1e-08,1000000.0,smck_10,1.0,612940.4905452605,612940.4905452605
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2045354.2219084057,2045354.2219084057
1000000.0,2,1e-08,1000000.0,smck_10,1.0,833680.4495810708,833680.4495810708
1000000.0,2,1e-08,1000000.0,smck_10,1.0,6843206.249239239,6843206.249239239
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2644076.538097901,2644076.538097901
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1934534.4405492083,1934534.4405492083
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1498194.1075638246,1498194.1075638246
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1019130.3139330065,1019130.3139330065
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1259451.4356278488,1259451.4356278488
1000000.0,2,1e-08,1000000.0,smck_10,1.0,4924951.045403924,4924951.045403924
1000000.0,2,1e-08,1000000.0,smck_10,1.0,724110.8844974847,724110.8844974847
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2873170.6476334142,2873170.6476334142
1000000.0,2,1e-08,1000000.0,smck_10,1.0,194575.77334358083,194575.77334358083
1000000.0,2,1e-08,1000000.0,smck_10,1.0,138403.5416803244,138403.5416803244
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2518156.7404069104,2518156.7404069104
1000000.0,2,1e-08,1000000.0,smck_10,1.0,186191.75692188804,186191.75692188804
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3194375.868926243,3194375.868926243
1000000.0,2,1e-08,1000000.0,smck_10,1.0,317775.9034641558,317775.9034641558
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1082358.993126147,1082358.993126147
1000000.0,2,1e-08,1000000.0,smck_10,1.0,999671.8231647249,999671.8231647249
1000000.0,2,1e-08,1000000.0,smck_10,1.0,193125.7789341336,193125.7789341336
1000000.0,2,1e-08,1000000.0,smck_10,1.0,5494430.926930077,5494430.926930077
1000000.0,2,1e-08,1000000.0,smck_10,1.0,340409.5113395736,340409.5113395736
1000000.0,2,1e-08,1000000.0,smck_10,1.0,6365.518748241585,6365.518748241585
1000000.0,2,1e-08,1000000.0,smck_10,1.0,4391137.3276415365,4391137.3276415365
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3914790.8884480405,3914790.8884480405
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1803368.7437076329,1291099.916225738
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2953787.938614378,2953787.938614378
1000000.0,2,1e-08,1000000.0,smck_10,1.0,4711354.853002935,4711354.853002935
1000000.0,2,1e-08,1000000.0,smck_10,1.0,4426169.84459041,4426169.84459041
1000000.0,2,1e-08,1000000.0,smck_10,1.0,245558.54490107056,245558.54490107056
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2719793.614187607,2719793.614187607
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2987647.164149542,2987647.164149542
1000000.0,2,1e-08,1000000.0,smck_10,1.0,4801820.857782627,4801820.857782627
1000000.0,2,1e-08,1000000.0,smck_10,1.0,214456.30901762794,214456.30901762794
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2224593.632504721,2224593.632504721
1000000.0,2,1e-08,1000000.0,smck_10,1.0,360971.3917336911,360971.3917336911
1000000.0,2,1e-08,1000000.0,smck_10,1.0,22169.625745682893,22169.625745682893
1000000.0,2,1e-08,1000000.0,smck_10,1.0,653430.6982252734,653430.6982252734
1000000.0,2,1e-08,1000000.0,smck_10,1.0,229068.151042063,229068.151042063
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3767180.2655509682,3767180.2655509682
1000000.0,2,1e-08,1000000.0,smck_10,1.0,122565.31435077132,122565.31435077132
1000000.0,2,1e-08,1000000.0,smck_10,1.0,104335.44796618489,104335.44796618489
1000000.0,2,1e-08,1000000.0,smck_10,1.0,649983.52962072,649983.52962072
1000000.0,2,1e-08,1000000.0,smck_10,1.0,954215.5758423137,954215.5758423137
1000000.0,2,1e-08,1000000.0,smck_10,1.0,4382298.542191912,4382298.542191912
1000000.0,2,1e-08,1000000.0,smck_10,1.0,160107.01294064568,160107.01294064568
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1021722.0943660474,1021722.0943660474
1000000.0,2,1e-08,1000000.0,smck_10,1.0,954615.7173563897,954615.7173563897
1000000.0,2,1e-08,1000000.0,smck_10,1.0,415885.2771016772,415885.2771016772
1000000.0,2,1e-08,1000000.0,smck_10,1.0,5535771.780257513,1776249.776296332
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2602417.673666578,2602417.673666578
1000000.0,2,1e-08,1000000.0,smck_10,1.0,6365.518748241585,6365.518748241585
1000000.0,2,1e-08,1000000.0,smck_10,1.0,228568.4877687502,228568.4877687502
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3893461.444454712,3893461.444454712
1000000.0,2,1e-08,1000000.0,smck_10,1.0,775112.0826500678,775112.0826500678
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1147432.4572386977,1147432.4572386977
1000000.0,2,1e-08,1000000.0,smck_10,1.0,6365.518748241585,6365.518748241585
1000000.0,2,1e-08,1000000.0,smck_10,1.0,5023776.908863731,5023776.908863731
1000000.0,2,1e-08,1000000.0,smck_10,1.0,137286.96494748947,137286.96494748947
1000000.0,2,1e-08,1000000.0,smck_10,1.0,448107.7630171969,448107.7630171969
1000000.0,2,1e-08,1000000.0,smck_10,1.0,642483.9301273989,642483.9301273989
1000000.0,2,1e-08,1000000.0,smck_10,1.0,6365.518748241585,6365.518748241585
1000000.0,2,1e-08,1000000.0,smck_10,1.0,639185.3623198268,639185.3623198268
1000000.0,2,1e-08,1000000.0,smck_10,1.0,620669.2512477533,620669.2512477533
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1747653.5166409588,1747653.5166409588
1000000.0,2,1e-08,1000000.0,smck_10,1.0,615810.8236332012,615810.8236332012
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1021702.7673594201,1021702.7673594201
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2580874.431046697,2580874.431046697
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1217098.9177495206,1217098.9177495206
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3739934.7143944455,3739934.7143944455
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2085898.179764304,2085898.179764304
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3514025.69211459,3514025.69211459
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1531959.6616739105,1531959.6616739105
1000000.0,2,1e-08,1000000.0,smck_10,1.0,4277636.745629774,4277636.745629774
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2265881.0013516624,2265881.0013516624
1000000.0,2,1e-08,1000000.0,smck_10,1.0,377551.28960318817,377551.28960318817
1000000.0,2,1e-08,1000000.0,smck_10,1.0,5887615.029855865,5887615.029855865
1000000.0,2,1e-08,1000000.0,smck_10,1.0,854111.0532090638,854111.0532090638
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3364636.99988799,3364636.99988799
1000000.0,2,1e-08,1000000.0,smck_10,1.0,399214.84837868914,399214.84837868914
1000000.0,2,1e-08,1000000.0,smck_10,1.0,306273.23112411617,306273.23112411617
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1106176.465649535,1106176.465649535
1000000.0,2,1e-08,1000000.0,smck_10,1.0,6196053.899225591,6196053.899225591
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1227634.2698295636,1227634.2698295636
1000000.0,2,1e-08,1000000.0,smck_10,1.0,748849.5744616943,748849.5744616943
1000000.0,2,1e-08,1000000.0,smck_10,1.0,7562417.200548503,7562417.200548503
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2020649.0986094023,2020649.0986094023
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1627901.5904957545,1627901.5904957545
1000000.0,2,1e-08,1000000.0,smck_10,1.0,751000.0395593302,751000.0395593302
1000000.0,2,1e-08,1000000.0,smck_10,1.0,860728.2074821651,860728.2074821651
1000000.0,2,1e-08,1000000.0,smck_10,1.0,5498012.772902651,5498012.772902651
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3293114.8743826677,3293114.8743826677
1000000.0,2,1e-08,1000000.0,smck_10,1.0,9353782.618650176,9353782.618650176
1000000.0,2,1e-08,1000000.0,smck_10,1.0,450778.3374155708,450778.3374155708
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1826577.473527435,1826577.473527435
1000000.0,2,1e-08,1000000.0,smck_10,1.0,810303.1676820652,3977769.9905294804
1000000.0,2,1e-08,1000000.0,smck_10,1.0,4148466.2483394924,4148466.2483394924
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2657404.460188858,2657404.460188858
1000000.0,2,1e-08,1000000.0,smck_10,1.0,6365.518748241585,6365.518748241585
1000000.0,2,1e-08,1000000.0,smck_10,1.0,6365.518748241585,6365.518748241585
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1316516.0095781765,1316516.0095781765
1000000.0,2,1e-08,1000000.0,smck_10,1.0,286131.7496152117,286131.7496152117
1000000.0,2,1e-08,1000000.0,smck_10,1.0,153804.49634597974,153804.49634597974
1000000.0,2,1e-08,1000000.0,smck_10,1.0,291847.60753239226,291847.60753239226
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1714631.527392013,1714631.527392013
1000000.0,2,1e-08,1000000.0,smck_10,1.0,11835513.533692518,11835513.533692518
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1942244.8548404158,1942244.8548404158
1000000.0,2,1e-08,1000000.0,smck_10,1.0,7171611.974826291,7171611.974826291
1000000.0,2,1e-08,1000000.0,smck_10,1.0,4945086.88023526,4945086.88023526
1000000.0,2,1e-08,1000000.0,smck_10,1.0,245558.54490107056,245558.54490107056
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1285048.470556063,1285048.470556063
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1809580.6144649088,1809580.6144649088
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1259548.8841536245,1259548.8841536245
1000000.0,2,1e-08,1000000.0,smck_10,1.0,178828.57251164736,178828.57251164736
1000000.0,2,1e-08,1000000.0,smck_10,1.0,950674.653394702,950674.653394702
1000000.0,2,1e-08,1000000.0,smck_10,1.0,654045.995971152,654045.995971152
1000000.0,2,1e-08,1000000.0,smck_10,1.0,917972.2264071701,917972.2264071701
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2725782.4077221695,2725782.4077221695
1000000.0,2,1e-08,1000000.0,smck_10,1.0,22169.625745682893,22169.625745682893
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1828500.3528875397,1828500.3528875397
1000000.0,2,1e-08,1000000.0,smck_10,1.0,5772064.340350289,5772064.340350289
1000000.0,2,1e-08,1000000.0,smck_10,1.0,889158.0417124699,889158.0417124699
1000000.0,2,1e-08,1000000.0,smck_10,1.0,619213.3231000282,619213.3231000282
1000000.0,2,1e-08,1000000.0,smck_10,1.0,376260.8422567922,376260.8422567922
1000000.0,2,1e-08,1000000.0,smck_10,1.0,52220.13598382826,52220.13598382826
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1845992.5486562517,1845992.5486562517
1000000.0,2,1e-08,1000000.0,smck_10,1.0,5640597.6808286905,5640597.6808286905
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1503333.4110242913,1503333.4110242913
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1380816.546098185,1380816.546098185
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1437942.637725314,1437942.637725314
1000000.0,2,1e-08,1000000.0,smck_10,1.0,789288.0582729365,789288.0582729365
1000000.0,2,1e-08,1000000.0,smck_10,1.0,4772035.489060856,4772035.489060856
1000000.0,2,1e-08,1000000.0,smck_10,1.0,785214.4420948635,785214.4420948635
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2333347.1096431343,2333347.1096431343
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2615286.7612672374,2615286.7612672374
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1944839.0041940678,1944839.0041940678
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1586142.1249329674,1586142.1249329674
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1965457.353973722,1965457.353973722
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1196740.4315656421,1196740.4315656421
1000000.0,2,1e-08,1000000.0,smck_10,1.0,34807.51697468455,34807.51697468455
1000000.0,2,1e-08,1000000.0,smck_10,1.0,980453.8584320272,980453.8584320272
1000000.0,2,1e-08,1000000.0,smck_10,1.0,709076.525866977,709076.525866977
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1615822.9957987396,1615822.9957987396
1000000.0,2,1e-08,1000000.0,smck_10,1.0,249765.4371610402,249765.4371610402
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3049752.5142708328,3049752.5142708328
1000000.0,2,1e-08,1000000.0,smck_10,1.0,422923.1124603534,422923.1124603534
1000000.0,2,1e-08,1000000.0,smck_10,1.0,292229.9680375127,292229.9680375127
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3401814.0261970744,3401814.0261970744
1000000.0,2,1e-08,1000000.0,smck_10,1.0,22169.625745682893,22169.625745682893
1000000.0,2,1e-08,1000000.0,smck_10,1.0,160024.7835736515,160024.7835736515
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2216289.742281987,2216289.742281987
1000000.0,2,1e-08,1000000.0,smck_10,1.0,212436.5302469204,212436.5302469204
1000000.0,2,1e-08,1000000.0,smck_10,1.0,4118262.5046755094,4118262.5046755094
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1308544.4537653024,1308544.4537653024
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1462142.3262811296,1462142.3262811296
1000000.0,2,1e-08,1000000.0,smck_10,1.0,178828.57251164736,178828.57251164736
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2275278.40425198,2275278.40425198
1000000.0,2,1e-08,1000000.0,smck_10,1.0,4663970.44767935,4663970.44767935
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1736938.094368951,1736938.094368951
1000000.0,2,1e-08,1000000.0,smck_10,1.0,104335.44796618489,104335.44796618489
1000000.0,2,1e-08,1000000.0,smck_10,1.0,84093.35123228452,84093.35123228452
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1363577.0966036583,1363577.0966036583
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1094279.3740923123,1094279.3740923123
1000000.0,2,1e-08,1000000.0,smck_10,1.0,518434.21580071957,518434.21580071957
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1995737.263865752,1995737.263865752
1000000.0,2,1e-08,1000000.0,smck_10,1.0,4217631.3533902,4217631.3533902
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2662933.0000450616,2662933.0000450616
1000000.0,2,1e-08,1000000.0,smck_10,1.0,5387830.981023029,5387830.981023029
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2929404.1151481564,2929404.1151481564
1000000.0,2,1e-08,1000000.0,smck_10,1.0,760123.0161739691,760123.0161739691
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1897291.2925612587,1897291.2925612587
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1733017.811306855,1733017.811306855
1000000.0,2,1e-08,1000000.0,smck_10,1.0,262973.5752926607,262973.5752926607
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2667083.1498660464,2667083.1498660464
1000000.0,2,1e-08,1000000.0,smck_10,1.0,2544691.1703419774,2544691.1703419774
1000000.0,2,1e-08,1000000.0,smck_10,1.0,5571956.731547183,5571956.731547183
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1106176.465649535,1106176.465649535
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3622612.4237646083,3622612.4237646083
1000000.0,2,1e-08,1000000.0,smck_10,1.0,355988.2987575213,355988.2987575213
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1141871.280012017,1141871.280012017
1000000.0,2,1e-08,1000000.0,smck_10,1.0,5259672.9877422005,5259672.9877422005
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3197893.6476251064,3197893.6476251064
1000000.0,2,1e-08,1000000.0,smck_10,1.0,1145981.0946095248,1145981.0946095248
1000000.0,2,1e-08,1000000.0,smck_10,1.0,6327808.0161360195,6327808.0161360195
1000000.0,2,1e-08,1000000.0,smck_10,1.0,3922427.0766525925,3922427.0766525925
